           1   0.0493703   0.0493703           0
           2   0.0494589   0.0494146 3.13075e-05
           3   0.0494497   0.0494263 2.29564e-05
           4   0.0491235   0.0493506  6.7788e-05
           5   0.0495095   0.0493824 6.12237e-05
           6   0.0496051   0.0494195 6.12473e-05
           7   0.0491881   0.0493864 6.07686e-05
           8   0.0490012   0.0493383 6.96867e-05
           9    0.049766   0.0493858 7.64525e-05
          10   0.0497603   0.0494233 7.74354e-05
          11   0.0495305    0.049433 7.10073e-05
          12   0.0493696   0.0494277 6.52867e-05
          13   0.0494373   0.0494285 6.02687e-05
          14   0.0493972   0.0494262 5.60051e-05
          15   0.0493027    0.049418  5.2873e-05
          16   0.0497266   0.0494373 5.29701e-05
          17   0.0492932   0.0494288 5.05279e-05
          18   0.0493696   0.0494255 4.78278e-05
          19   0.0496029   0.0494349 4.62123e-05
          20    0.049585   0.0494424 4.45071e-05
          21   0.0494522   0.0494428 4.23902e-05
          22    0.049388   0.0494403 4.05365e-05
          23   0.0497477   0.0494537 4.09177e-05
          24    0.049163   0.0494416 4.09659e-05
          25   0.0493229   0.0494368 3.96012e-05
