           1         1.2         1.2           0
           2         1.2         1.2           0
           3         1.2         1.2 8.60319e-09
           4         1.2         1.2           0
           5         1.2         1.2           0
           6         1.2         1.2 6.08337e-09
           7         1.2         1.2 5.63211e-09
           8         1.2         1.2 5.26836e-09
           9         1.2         1.2 4.96705e-09
          10         1.2         1.2 4.71216e-09
          11         1.2         1.2 4.49287e-09
          12         1.2         1.2 4.30159e-09
          13         1.2         1.2 4.13284e-09
          14         1.2         1.2  3.9825e-09
          15         1.2         1.2   6.664e-09
          16         1.2         1.2 6.45239e-09
          17         1.2         1.2 6.25974e-09
          18         1.2         1.2 8.60319e-09
          19         1.2         1.2 8.37373e-09
          20         1.2         1.2  8.1617e-09
          21         1.2         1.2 7.96501e-09
          22         1.2         1.2 8.98574e-09
          23         1.2         1.2 8.78823e-09
          24         1.2         1.2 8.60319e-09
          25         1.2         1.2 7.88495e-09
