         0.5          20    0.079088  -0.0190456   0.0712044
       0.515          20       0.016  -0.0004464   0.0600591
        0.53          20   -0.037272   -0.136123    0.059673
       0.545          20   -0.026304    0.022742   0.0665299
        0.56          20    0.228128    0.011188   0.0625256
       0.575          20    0.483656   0.0674876   0.0460809
        0.59          20   -0.059264    0.149495   0.0453521
       0.605          20     0.09428    0.054826   0.0544926
        0.62          20    -0.08532     0.05008   0.0467365
       0.635          20   -0.053312   0.0057216   0.0318475
        0.65          20   -0.171608   0.0256644    0.036249
       0.665          20    0.213256   0.0036204   0.0318739
        0.68          20    0.098776  -0.0305068    0.027441
       0.695          20    0.232304    0.006942   0.0174778
        0.71          20    0.104128   0.0242996   0.0204052
       0.725          20     -0.0394   -0.042612    0.015216
        0.74          20     -0.0788  -0.0069168   0.0179939
       0.755          20   -0.033472  -0.0031876   0.0182996
        0.77          20    0.076512   0.0269568   0.0196986
       0.785          20    0.027168   0.0076184   0.0189074
         0.8          20    0.076824   0.0277824   0.0144049
       0.815          20    0.010096    0.013994   0.0145752
        0.83          20    -0.01584     0.01263   0.0143991
       0.845          20    0.086736   -0.013744   0.0118118
        0.86          20    0.072504   0.0107556  0.00916589
       0.875          20     0.01892    -6.6e-05   0.0104273
        0.89          20    -0.09012   0.0110104   0.0120662
       0.905          20    0.010448  -0.0089832   0.0103168
        0.92          20   -0.018792  -0.0042048    0.010273
       0.935          20     0.05356  -0.0142324  0.00787912
        0.95          20   -0.049408  -0.0004112  0.00862571
       0.965          20    0.011096   0.0049532  0.00737033
        0.98          20    0.100368   0.0100516  0.00993038
       0.995          20   -0.003224   0.0006104  0.00675919
        1.01          20   -0.019056  -0.0048316   0.0052489
       1.025          20   -0.013024  -0.0053348  0.00742953
        1.04          20   -0.005432    0.003786  0.00724443
       1.055          20    0.000504   0.0088032  0.00561515
        1.07          20   -0.011688   -0.002432  0.00534534
       1.085          20   -0.013504   0.0031872  0.00434353
         1.1          20    0.006368   0.0072352  0.00464788
       1.115          20   -0.045216    0.001498  0.00461257
        1.13          20    0.004984   0.0077772  0.00546188
       1.145          20    0.023416  -0.0089896  0.00481853
        1.16          20   -0.010192   0.0031856  0.00450155
       1.175          20    0.014776  -0.0019292  0.00364219
        1.19          20   -0.003344   0.0065748  0.00454379
       1.205          20   -0.014088  -0.0009932  0.00361991
        1.22          20    -0.02044    0.000302  0.00438922
       1.235          20    0.002736  -0.0071384  0.00498399
        1.25          20   -0.023096   -0.001832  0.00333183
       1.265          20   -0.022896  -0.0089248   0.0029581
        1.28          20   -0.009784   -0.000126  0.00356113
       1.295          20    0.018672  -0.0001092  0.00372273
        1.31          20    0.010512    0.004078  0.00431257
       1.325          20   -0.005192   0.0004716  0.00221216
        1.34          20    -0.00896   0.0028684  0.00344228
       1.355          20   -0.017672   0.0008392   0.0040672
        1.37          20    0.004752  -0.0056636  0.00320092
       1.385          20   -0.000552   0.0034504  0.00315423
         1.4          20    -0.00688  -0.0029456  0.00343056
       1.415          20   -0.017368  -0.0042768  0.00261374
        1.43          20    0.012056   0.0002428  0.00238785
       1.445          20     -0.0052   -0.001284  0.00266409
        1.46          20    0.004856   0.0033204  0.00254188
       1.475          20    0.006904   0.0036344  0.00253653
        1.49          20   -0.005336   0.0042168  0.00226427
       1.505          20   -0.003136   0.0001372  0.00207242
        1.52          20   -0.012368  -0.0016664  0.00239578
       1.535          20   -0.007032   -0.003406  0.00262897
        1.55          20    0.001768   0.0039012  0.00261694
       1.565          20    -0.00548   0.0026508   0.0023244
        1.58          20   -0.004976  -0.0002852  0.00156256
       1.595          20   -0.006488  -0.0015896  0.00205512
        1.61          20    0.012832  -0.0033404  0.00200518
       1.625          20   -0.013704   0.0013848  0.00184942
        1.64          20   -0.020592  -0.0027188  0.00290359
       1.655          20     0.00132   0.0005288  0.00217514
        1.67          20    0.020352    0.005046  0.00208613
       1.685          20      0.0044   0.0006516  0.00236791
         1.7          20   -0.002288  -0.0001404  0.00203444
       1.715          20    0.020448   -5.56e-05  0.00206474
        1.73          20    0.015888   0.0009744  0.00208173
       1.745          20    -0.00688   0.0011308  0.00211122
        1.76          20   -0.001648   0.0006732  0.00189094
       1.775          20    -0.00152  -0.0013488  0.00215099
        1.79          20    -0.00512  -0.0030236  0.00210606
       1.805          20    0.007688  -0.0017536   0.0017082
        1.82          20   -0.009432    -0.00071  0.00203712
       1.835          20    0.002392  -0.0036076  0.00160334
        1.85          20     0.00988  -0.0004568  0.00179455
       1.865          20   -0.002928  -0.0001108  0.00243256
        1.88          20   -0.008496   0.0020308  0.00193472
       1.895          20    0.002056    1.76e-05  0.00128963
        1.91          20    0.005464   -0.002752  0.00237279
       1.925          20    0.002272  -0.0002852  0.00138515
        1.94          20    0.002656   0.0013272  0.00205776
       1.955          20     0.00196    0.000836  0.00183915
        1.97          20      0.0096  -0.0002008  0.00162322
       1.985          20     0.00184    4.84e-05  0.00168145
           2          20     0.00552   0.0022248  0.00179647
