           0           0           0
   0.0115332           0           0
   0.0230664           0           0
   0.0345996           0           0
   0.0461329           0           0
   0.0576661           0           0
   0.0691993           0           0
   0.0807325           0           0
   0.0922657           0           0
    0.103799           0           0
    0.115332           0           0
    0.126865           0           0
    0.138399           0           0
    0.149932           0           0
    0.161465           0           0
    0.172998           0           0
    0.184531           0           0
    0.196065           0           0
    0.207598           0           0
    0.219131           0           0
    0.230664           0           0
    0.242198           0           0
    0.253731           0           0
    0.265264           0           0
    0.276797           0           0
     0.28833           0           0
    0.299864           0           0
    0.311397           0           0
     0.32293           0           0
    0.334463           0           0
    0.345996           0           0
     0.35753           0           0
    0.369063           0           0
    0.380596           0           0
    0.392129           0           0
    0.403663           0           0
    0.415196           0           0
    0.426729           0           0
    0.438262           0           0
    0.449795           0           0
    0.461329           0           0
    0.472862           0           0
    0.484395           0           0
    0.495928           0           0
    0.507461           0           0
    0.518995           0           0
    0.530528           0           0
    0.542061           0           0
    0.553594           0           0
    0.565128           0           0
    0.576661           0           0
    0.588194           0           0
    0.599727           0           0
     0.61126           0           0
    0.622794           0           0
    0.634327           0           0
     0.64586           0           0
    0.657393           0           0
    0.668926           0           0
     0.68046           0           0
    0.691993           0           0
    0.703526           0           0
    0.715059           0           0
    0.726593           0           0
    0.738126           0           0
    0.749659           0           0
    0.761192           0           0
    0.772725           0           0
    0.784259           0           0
    0.795792           0           0
    0.807325           0           0
    0.818858           0           0
    0.830391           0           0
    0.841925           0           0
    0.853458           0           0
    0.864991           0           0
    0.876524     0.00016 6.78823e-05
    0.888058    0.001456 0.000200964
    0.899591      0.0152 0.000818975
    0.911124    0.078944  0.00127356
    0.922657    0.341104  0.00398302
     0.93419     1.08622  0.00677811
    0.945724     2.89464   0.0126953
    0.957257     6.40906   0.0222794
     0.96879     12.3146   0.0307261
    0.980323     21.0586   0.0295387
    0.991856     32.3248    0.040379
     1.00339     45.4634   0.0565655
     1.01492     59.1744   0.0445972
     1.02646     72.2828   0.0445506
     1.03799     83.4961   0.0533066
     1.04952     91.7563    0.059497
     1.06106     96.2367   0.0579691
     1.07259      97.515   0.0685628
     1.08412     95.2889   0.0835491
     1.09566     90.3533   0.0726527
     1.10719     83.1003   0.0665343
     1.11872     74.4414   0.0580203
     1.13026     65.2351   0.0444622
     1.14179     55.7117    0.056156
     1.15332     46.6099   0.0329466
     1.16485     38.2193   0.0479352
     1.17639     30.7606   0.0286235
     1.18792     24.2548   0.0235688
     1.19945      18.818    0.032814
     1.21099      14.291   0.0339636
     1.22252     10.6959   0.0236297
     1.23405     7.88886   0.0255827
     1.24559     5.71627   0.0288299
     1.25712     4.11755   0.0258996
     1.26865     2.92768   0.0193291
     1.28019     2.11491    0.021016
     1.29172     1.58243    0.016799
     1.30325     1.30182   0.0143358
     1.31479     1.23546   0.0147321
     1.32632     1.36128   0.0164111
     1.33785     1.67053   0.0154673
     1.34939      2.1888   0.0172764
     1.36092     2.94166    0.017055
     1.37245      3.9879   0.0191076
     1.38399     5.34989    0.020156
     1.39552     7.08714   0.0198208
     1.40705     9.17938   0.0222683
     1.41859     11.6823   0.0273309
     1.43012     14.6105   0.0225362
     1.44165     17.8538   0.0289603
     1.45319     21.3646   0.0288368
     1.46472     24.9816   0.0296014
     1.47625     28.6087   0.0438089
     1.48778     31.9852   0.0419051
     1.49932      35.011   0.0384216
     1.51085     37.3304   0.0607277
     1.52238     38.8848   0.0528725
     1.53392     39.5995   0.0549223
     1.54545     39.3402    0.056233
     1.55698     38.1029   0.0493947
     1.56852     36.1002   0.0564479
     1.58005     33.4228   0.0417201
     1.59158      30.121   0.0466764
     1.60312     26.5934   0.0402481
     1.61465     22.9888   0.0346244
     1.62618      19.461   0.0364552
     1.63772     16.2264   0.0300569
     1.64925     13.5137   0.0322328
     1.66078     11.2996   0.0433123
     1.67232     9.91019   0.0440504
     1.68385     9.34702   0.0495379
     1.69538     9.78426    0.042163
     1.70692     11.4676   0.0517336
     1.71845     14.6227   0.0637374
     1.72998     19.3678   0.0620434
     1.74152     26.0052   0.0613212
     1.75305      34.791   0.0758445
     1.76458     45.7595   0.0751417
     1.77612     58.5848      0.0832
     1.78765     73.3081   0.0637139
     1.79918     89.2205   0.0602818
     1.81071     105.724    0.053083
     1.82225     121.997   0.0734502
     1.83378     136.691   0.0953536
     1.84531     149.375    0.117595
     1.85685       158.7    0.142377
     1.86838     164.351    0.172115
     1.87991     165.623    0.152677
     1.89145     162.736    0.143095
     1.90298     155.826    0.143278
     1.91451     145.615    0.140916
     1.92605     132.898    0.120678
     1.93758     118.301   0.0716506
     1.94911     102.855   0.0633065
     1.96065     87.7263   0.0538263
     1.97218      73.274   0.0632512
     1.98371     60.4499   0.0808877
     1.99525      49.661   0.0721161
     2.00678     41.1885    0.086622
     2.01831     35.1092    0.095198
     2.02985      31.722    0.096996
     2.04138     30.7842   0.0894938
     2.05291     32.1606   0.0932636
     2.06445     35.6728    0.075459
     2.07598     40.8842   0.0735187
     2.08751     47.3529   0.0503645
     2.09905     54.5195   0.0448132
     2.11058     61.8752   0.0481318
