           1         1.2         1.2           0
           2         1.2         1.2           0
           3         1.2         1.2           0
           4         1.2         1.2           0
           5         1.2         1.2           0
           6         1.2         1.2 1.05367e-08
           7         1.2         1.2 7.96501e-09
           8         1.2         1.2 9.12506e-09
           9         1.2         1.2 8.60319e-09
          10         1.2         1.2 9.42432e-09
          11         1.2         1.2 8.98574e-09
          12         1.2         1.2 8.60319e-09
          13         1.2         1.2 9.24131e-09
          14         1.2         1.2 8.90515e-09
          15         1.2         1.2 5.44113e-09
          16         1.2         1.2 5.26836e-09
          17         1.2         1.2 5.11106e-09
          18         1.2         1.2           0
          19         1.2         1.2           0
          20         1.2         1.2           0
          21         1.2         1.2           0
          22         1.2         1.2 4.49287e-09
          23         1.2         1.2 4.39411e-09
          24         1.2         1.2 4.30159e-09
          25         1.2         1.2 4.21468e-09
