     1.14141     39.3472   0.0415667
     1.15423     38.0253   0.0388219
     1.16706     36.7776   0.0574084
     1.17988     35.4989   0.0460423
     1.19271     34.1572   0.0547298
     1.20553     32.8706   0.0423601
     1.21836     31.6108   0.0455596
     1.23118     30.4888   0.0419181
     1.24401     29.3782   0.0324227
     1.25683     28.4118   0.0416286
     1.26966     27.4649   0.0454111
     1.28248     26.6291   0.0376436
     1.29531     25.8156   0.0454171
     1.30813     25.2114   0.0394633
     1.32096     24.5392   0.0354619
     1.33378     23.9653   0.0327894
     1.34661     23.4868    0.029709
     1.35943     23.0455   0.0390623
     1.37226     22.7037   0.0315953
     1.38508     22.3888   0.0291147
     1.39791      22.162   0.0336792
     1.41073     21.9213   0.0278515
     1.42355     21.7317   0.0363105
     1.43638     21.6055   0.0297534
      1.4492     21.5192   0.0323039
     1.46203     21.4996   0.0357669
     1.47485     21.5419   0.0473717
     1.48768     21.5776   0.0342464
      1.5005     21.7415   0.0380194
     1.51333     21.9236   0.0454237
     1.52615     22.1304   0.0453129
     1.53898      22.318   0.0418013
      1.5518     22.6666   0.0430156
     1.56463     22.9955   0.0450859
     1.57745     23.4317   0.0538572
     1.59028      23.877   0.0441566
      1.6031     24.3997   0.0492673
     1.61593     25.0001   0.0498081
     1.62875      25.623   0.0353027
     1.64158     26.3997   0.0345456
      1.6544     27.0555   0.0413197
     1.66723      27.941   0.0395177
     1.68005     28.8353   0.0385091
     1.69288     29.8595   0.0383539
      1.7057     30.8432   0.0530892
     1.71853     31.9682   0.0347813
     1.73135      33.133   0.0436313
     1.74418     34.3654   0.0461706
       1.757     35.6841   0.0466407
     1.76983      37.018   0.0539099
     1.78265     38.4905   0.0457658
     1.79547     39.9795    0.056614
      1.8083     41.5413   0.0451277
     1.82112     43.0797   0.0578976
     1.83395     44.6977   0.0455039
     1.84677     46.2964   0.0504262
      1.8596     47.9744   0.0591504
     1.87242     49.5784   0.0570142
     1.88525     51.3433   0.0544144
     1.89807     52.9976   0.0563291
      1.9109     54.7552   0.0607714
     1.92372     56.4891   0.0544597
     1.93655     58.2103   0.0667609
     1.94937     59.8408   0.0644008
      1.9622     61.4992    0.057721
     1.97502     63.1299   0.0617852
     1.98785     64.6956   0.0508496
     2.00067     66.2859   0.0602983
      2.0135      67.693   0.0676137
     2.02632     69.1682   0.0567426
     2.03915     70.2988   0.0512494
     2.05197     71.5568   0.0482648
      2.0648     72.5818   0.0673827
     2.07762     73.4602   0.0687678
     2.09045     74.3951   0.0556165
     2.10327     75.0484   0.0485095
      2.1161     75.6258   0.0481801
     2.12892     76.1662   0.0679619
     2.14174     76.3986   0.0758629
     2.15457     76.7403   0.0798839
     2.16739     76.9525   0.0608627
     2.18022     76.9551    0.073096
     2.19304     77.0741   0.0574171
     2.20587     76.9892    0.067033
     2.21869     76.9621   0.0552891
     2.23152     76.7819    0.069523
     2.24434     76.7267   0.0635907
     2.25717     76.5871   0.0675922
     2.26999     76.4342   0.0649411
     2.28282     76.2448    0.079596
     2.29564     76.0828    0.072755
     2.30847     75.8883   0.0657209
     2.32129     75.8242   0.0671778
     2.33412     75.6971   0.0651677
     2.34694     75.7906   0.0746623
     2.35977     75.5748   0.0729202
     2.37259     75.6942   0.0568313
     2.38542     75.7654   0.0414031
     2.39824     75.9224   0.0664332
     2.41107     76.0544   0.0541974
     2.42389      76.332   0.0599564
     2.43672     76.6528   0.0650667
     2.44954     76.8902   0.0684834
     2.46237     77.2049   0.0751077
     2.47519     77.7743   0.0570554
     2.48802     78.2496   0.0687494
     2.50084     77.7964   0.0768623
     2.51366     78.4292   0.0723415
     2.52649     79.0935   0.0926702
     2.53931     79.8851   0.0893937
     2.55214     80.8337   0.0826272
