           1    -3.37029    -3.37029           0
           2    -3.36931     -3.3698 0.000345891
           3    -3.36929    -3.36963 0.000269335
           4    -3.36993    -3.36971 0.000212209
           5    -3.37103    -3.36997 0.000290482
           6    -3.37027    -3.37002 0.000246305
           7    -3.37023    -3.37005  0.00021291
           8    -3.37044     -3.3701 0.000191756
           9    -3.37068    -3.37016 0.000180849
          10    -3.37069    -3.37022 0.000170267
          11    -3.36981    -3.37018 0.000158704
          12     -3.3704     -3.3702 0.000146558
          13    -3.37092    -3.37025 0.000145286
          14    -3.37089     -3.3703 0.000141839
          15    -3.37021    -3.37029 0.000132519
          16    -3.36877     -3.3702 0.000154846
          17    -3.37114    -3.37025 0.000155385
          18    -3.37046    -3.37026 0.000147194
          19       -3.37    -3.37025 0.000140087
          20     -3.3699    -3.37023 0.000134186
          21    -3.37181    -3.37031 0.000147293
          22    -3.36804    -3.37021 0.000172882
          23     -3.3702    -3.37021 0.000165365
          24    -3.36944    -3.37017 0.000161557
          25    -3.37141    -3.37022 0.000162528
