           1    -5.46211    -5.46211           0
           2    -5.46259    -5.46235 0.000169924
           3    -5.47505    -5.46659   0.0034584
           4     -5.4582    -5.46449  0.00316648
           5    -5.45991    -5.46357  0.00266214
           6    -5.44999    -5.46131  0.00303246
           7    -5.48098    -5.46412  0.00367794
           8    -5.46553     -5.4643  0.00322244
           9    -5.45858    -5.46366  0.00292629
          10    -5.47791    -5.46509  0.00296019
          11    -5.46418      -5.465  0.00269223
          12    -5.46121    -5.46469  0.00248638
          13    -5.45358    -5.46383  0.00243748
          14    -5.45652    -5.46331  0.00231875
          15    -5.45911    -5.46303  0.00218099
          16    -5.46417     -5.4631  0.00204584
          17    -5.47355    -5.46372  0.00201568
          18    -5.47122    -5.46413  0.00194635
          19    -5.46538     -5.4642  0.00184501
          20    -5.46727    -5.46435  0.00175914
          21    -5.45766    -5.46403  0.00170401
          22    -5.45599    -5.46367  0.00166531
          23    -5.47172    -5.46402  0.00162932
          24    -5.47297    -5.46439  0.00160358
          25    -5.46423    -5.46439  0.00153945
