1 0
1.41358 0.105644
1.72528 0.132606
1.99675 0.166472
2.24286 0.171869
2.46171 0.204892
2.66743 0.206598
2.84187 0.227528
3.01081 0.254133
3.18264 0.287242
3.33248 0.290027
3.4752 0.31087
3.61505 0.31192
3.74564 0.321802
3.88314 0.334553
4.01201 0.345804
4.13386 0.357007
4.25756 0.336294
4.36729 0.361528
4.47363 0.351341
4.59219 0.365753
4.71152 0.376852
4.81575 0.365298
4.91388 0.362579
5.02046 0.366451
5.12636 0.392367
5.22919 0.395209
5.32579 0.405067
5.41649 0.403626
5.51153 0.409159
5.60598 0.414676
5.68897 0.419231
5.77649 0.41634
5.85838 0.413597
5.94856 0.434862
6.02905 0.445706
6.11259 0.446095
6.1954 0.435256
6.27516 0.440938
6.35333 0.430927
6.42935 0.435615
6.50172 0.444066
6.57913 0.44643
6.6582 0.473258
6.72821 0.486176
6.79406 0.499278
6.86184 0.509673
6.92714 0.508964
7.00093 0.504987
7.07921 0.516818
7.14308 0.499365
7.21067 0.496371
7.28062 0.485074
7.35285 0.483419
7.42125 0.470568
7.47845 0.485232
7.54447 0.505533
7.61661 0.511728
7.68025 0.512623
7.73877 0.52434
7.80523 0.535241
7.86576 0.539821
7.9324 0.557367
7.99326 0.567766
8.05655 0.56202
8.12536 0.563609
8.17897 0.563044
8.24915 0.570408
8.30326 0.575487
8.37534 0.608791
8.42964 0.639179
8.49178 0.63755
8.55612 0.637156
8.62346 0.653632
8.6767 0.666381
8.74148 0.667849
8.7992 0.656358
8.85359 0.674346
8.92491 0.692779
8.98219 0.702593
9.03112 0.706618
9.09423 0.708231
9.15525 0.708524
9.20444 0.720873
9.25991 0.71477
9.32344 0.700043
9.36796 0.713999
9.42701 0.715076
9.47574 0.714115
9.53246 0.708782
9.58868 0.734091
9.6482 0.728771
9.7002 0.72198
9.74991 0.719881
9.79652 0.744776
9.84575 0.737891
9.89982 0.729383
9.94588 0.726589
9.99246 0.732229
10.0409 0.744346
