           1   -0.404484   -0.404484           0
           2   -0.474656    -0.43957   0.0248098
           3   -0.452399   -0.443846   0.0169044
           4   -0.439609   -0.442787   0.0127114
           5   -0.468962   -0.448022   0.0111953
           6   -0.448117   -0.448038  0.00932946
           7   -0.456184   -0.449202  0.00806894
           8   -0.516996   -0.457676   0.0106153
           9   -0.449395   -0.456756  0.00947564
          10   -0.433734   -0.454454  0.00880331
          11   -0.427755   -0.452027  0.00833088
          12   -0.417873    -0.44918  0.00810825
          13   -0.399207   -0.445336  0.00834617
          14   -0.431111    -0.44432  0.00781163
          15    -0.45243   -0.444861  0.00730953
          16   -0.449494    -0.44515  0.00685842
          17   -0.373894   -0.440959  0.00762905
          18   -0.395364   -0.438426  0.00761413
          19   -0.370511   -0.434851  0.00800858
          20   -0.407021    -0.43346   0.0077281
          21   -0.451862   -0.434336   0.0074096
          22    -0.42008   -0.433688  0.00710108
          23   -0.455586    -0.43464  0.00685587
          24   -0.399799   -0.433188  0.00672215
          25    -0.42037   -0.432676  0.00647279
