         0.5          20    0.924724     0.90008   0.0201285
       0.515          20    0.919008    0.884028   0.0204559
        0.53          20    0.876156    0.855489   0.0158917
       0.545          20      0.8199    0.844857   0.0120133
        0.56          20    0.830096    0.807334   0.0185015
       0.575          20      0.7693    0.777438    0.013872
        0.59          20    0.571176    0.730915   0.0181366
       0.605          20    0.528544    0.689009   0.0184003
        0.62          20    0.581468    0.656145   0.0180428
       0.635          20    0.560288      0.6212   0.0179209
        0.65          20     0.56748     0.56636   0.0158379
       0.665          20    0.487292    0.531124   0.0199702
        0.68          20    0.454136    0.506304   0.0152617
       0.695          20    0.444792    0.472185   0.0137475
        0.71          20    0.408904    0.439577   0.0130618
       0.725          20    0.429032    0.405074   0.0138852
        0.74          20    0.411656    0.380617   0.0134392
       0.755          20     0.41436    0.352089    0.013447
        0.77          20    0.365452    0.324499    0.012737
       0.785          20    0.271756    0.301724   0.0121896
         0.8          20     0.33662     0.28962   0.0110496
       0.815          20       0.313     0.27123   0.0115498
        0.83          20    0.298392    0.258036   0.0114909
       0.845          20     0.28922    0.246579   0.0121534
        0.86          20    0.277488    0.234416    0.009821
       0.875          20    0.264228    0.218671  0.00975806
        0.89          20    0.248308    0.208056   0.0091668
       0.905          20    0.245796    0.196232   0.0092289
        0.92          20    0.207104    0.184153  0.00797366
       0.935          20    0.214124    0.181539  0.00799885
        0.95          20    0.195444    0.172709  0.00739677
       0.965          20    0.181244      0.1652   0.0070323
        0.98          20    0.170696    0.157742  0.00680379
       0.995          20    0.162132     0.15359  0.00634357
        1.01          20    0.144056     0.14594  0.00615867
       1.025          20    0.141196    0.140453  0.00566785
        1.04          20    0.136944     0.13375  0.00525597
       1.055          20    0.119504    0.128197  0.00521052
        1.07          20    0.124616    0.122848  0.00556296
       1.085          20     0.11688    0.117491  0.00525822
         1.1          20    0.112568    0.113067   0.0048678
       1.115          20    0.106152    0.108727   0.0045007
        1.13          20    0.102524    0.101432  0.00405963
       1.145          20    0.097252   0.0997536  0.00426752
        1.16          20    0.097076   0.0976274  0.00442609
       1.175          20    0.100236    0.096501  0.00405289
        1.19          20    0.093228   0.0934436  0.00424759
       1.205          20    0.095656   0.0910788  0.00396294
        1.22          20    0.091716    0.088322  0.00371498
       1.235          20    0.086976   0.0848272  0.00384147
        1.25          20     0.08086   0.0829476   0.0037001
       1.265          20    0.077308    0.081203  0.00365395
        1.28          20    0.073176   0.0786498  0.00350774
       1.295          20    0.070932   0.0764422  0.00324015
        1.31          20    0.069084   0.0731726  0.00312134
       1.325          20     0.06852   0.0714724  0.00293314
        1.34          20    0.071864   0.0690688  0.00293703
       1.355          20    0.066548    0.067481  0.00281191
        1.37          20       0.062   0.0652238  0.00288312
       1.385          20    0.061036   0.0628734  0.00282959
         1.4          20    0.057924   0.0608654  0.00282883
       1.415          20    0.056336   0.0586146  0.00275207
        1.43          20     0.05534   0.0567482  0.00264414
       1.445          20    0.055152   0.0558676  0.00275462
        1.46          20    0.057236   0.0546578  0.00272723
       1.475          20    0.053232    0.053629  0.00274292
        1.49          20    0.052112   0.0523558  0.00278779
       1.505          20    0.050512   0.0511322  0.00266693
        1.52          20    0.048716   0.0496526  0.00256416
       1.535          20    0.050968   0.0488152  0.00263729
        1.55          20    0.049204    0.047458  0.00248751
       1.565          20    0.047476    0.046488  0.00240501
        1.58          20    0.045044   0.0465048  0.00224888
       1.595          20    0.044756   0.0455524  0.00221916
        1.61          20     0.04426    0.044974  0.00216485
       1.625          20    0.044656   0.0439674  0.00232295
        1.64          20    0.041532   0.0428318  0.00230356
       1.655          20    0.043508   0.0420726  0.00231748
        1.67          20    0.044972   0.0415024   0.0023022
       1.685          20    0.042888    0.040576  0.00231215
         1.7          20    0.042256   0.0399646  0.00224918
       1.715          20    0.042792   0.0391242  0.00224893
        1.73          20    0.042148   0.0385108  0.00212491
       1.745          20    0.038624   0.0376446  0.00210388
        1.76          20    0.041104   0.0367222  0.00205204
       1.775          20    0.040284   0.0362212  0.00202873
        1.79          20    0.040176   0.0359854  0.00207259
       1.805          20     0.03898   0.0353472  0.00200555
        1.82          20    0.040584   0.0351336  0.00198669
       1.835          20    0.039896      0.0343   0.0018684
        1.85          20    0.039516   0.0340264  0.00184124
       1.865          20     0.03966    0.033161  0.00173964
        1.88          20    0.039956   0.0326544  0.00185215
       1.895          20    0.037404   0.0317452  0.00191288
        1.91          20    0.036804   0.0314114  0.00194975
       1.925          20    0.034944    0.030562  0.00199815
        1.94          20    0.032884    0.030077  0.00195985
       1.955          20    0.032468   0.0294956  0.00193697
        1.97          20    0.031736   0.0290082  0.00189666
       1.985          20     0.03108   0.0288868  0.00185745
           2          20    0.030268   0.0281558  0.00183717
