           1  0.00473845  0.00473845           0
           2  0.00467769  0.00470807 2.14846e-05
           3  0.00473625  0.00471746 1.62475e-05
           4  0.00471556  0.00471699 1.21926e-05
           5  0.00475433  0.00472446  1.1822e-05
           6  0.00470172  0.00472067 1.04415e-05
           7   0.0047093  0.00471904 9.07523e-06
           8  0.00479039  0.00472796 1.15176e-05
           9  0.00465798  0.00472019 1.25917e-05
          10  0.00468504  0.00471667 1.18129e-05
          11  0.00469142  0.00471438 1.09598e-05
          12   0.0046597  0.00470982 1.09529e-05
          13  0.00465521  0.00470562 1.08861e-05
          14  0.00474345  0.00470832 1.04385e-05
          15  0.00465808  0.00470497 1.02659e-05
          16   0.0047582   0.0047083 1.01489e-05
          17   0.0047121  0.00470852 9.55442e-06
          18  0.00472109  0.00470922 9.04909e-06
          19  0.00466015  0.00470664 8.93371e-06
          20  0.00470386   0.0047065  8.4881e-06
          21  0.00466977  0.00470475 8.26217e-06
          22  0.00472051  0.00470547 7.91759e-06
          23  0.00474381  0.00470713 7.74692e-06
          24  0.00471671  0.00470753 7.43441e-06
          25  0.00465732  0.00470552  7.4034e-06
