           1   -0.415903   -0.415903           0
           2   -0.417877    -0.41689 0.000697797
           3   -0.414506   -0.416096 0.000798364
           4   -0.416206   -0.416123 0.000599249
           5    -0.41525   -0.415949  0.00050422
           6   -0.409119    -0.41481  0.00112087
           7    -0.41428   -0.414734 0.000963304
           8   -0.410034   -0.414147  0.00100625
           9   -0.408569   -0.413527  0.00106836
          10   -0.418217   -0.413996  0.00105949
          11    -0.42055   -0.414592   0.0011182
          12   -0.413968    -0.41454  0.00102623
          13    -0.42158   -0.415081  0.00108075
          14   -0.412701   -0.414911  0.00101684
          15    -0.41929   -0.415203 0.000990064
          16     -0.4046   -0.414541  0.00112839
          17   -0.418307   -0.414762  0.00108355
          18   -0.413622   -0.414699   0.0010252
          19   -0.408704   -0.414383  0.00101863
          20   -0.407596   -0.414044  0.00102267
          21    -0.41226   -0.413959 0.000977493
          22   -0.404495   -0.413529  0.00102335
          23    -0.41265   -0.413491 0.000979569
          24   -0.415786   -0.413586 0.000943411
          25   -0.408149   -0.413369 0.000930406
