         0.5          20    0.363392     0.23328   0.0265814
       0.515          20    0.412206    0.264797   0.0273288
        0.53          20    0.372426     0.28793   0.0251802
       0.545          20    0.382796    0.337187   0.0224618
        0.56          20    0.421351    0.373736   0.0221138
       0.575          20    0.493035    0.421096   0.0187405
        0.59          20    0.518594    0.432185   0.0149835
       0.605          20     0.55902    0.456548   0.0111299
        0.62          20    0.549808    0.479043   0.0116671
       0.635          20    0.526462    0.490256   0.0141868
        0.65          20    0.515003     0.49073   0.0113938
       0.665          20    0.499844    0.507637   0.0116061
        0.68          20    0.524726    0.502669    0.011787
       0.695          20    0.539615    0.506537  0.00991095
        0.71          20    0.522242    0.505856  0.00791593
       0.725          20    0.524195    0.510334  0.00889479
        0.74          20    0.530234    0.512601  0.00799779
       0.755          20    0.521077    0.512163  0.00859265
        0.77          20    0.503831    0.510523  0.00795253
       0.785          20    0.504674     0.51505   0.0088594
         0.8          20    0.486057     0.51662  0.00740174
       0.815          20    0.513621    0.513345  0.00608848
        0.83          20    0.487199    0.498169  0.00643607
       0.845          20    0.496177    0.491195  0.00635846
        0.86          20    0.489072    0.484697  0.00567383
       0.875          20    0.481477    0.481069  0.00551961
        0.89          20    0.478321    0.476336  0.00528301
       0.905          20    0.497121    0.469727  0.00515083
        0.92          20    0.502359    0.465885   0.0045603
       0.935          20     0.49722    0.463582  0.00451432
        0.95          20     0.47831    0.461698  0.00501308
       0.965          20    0.467699    0.454655  0.00526144
        0.98          20    0.462683    0.452242  0.00406558
       0.995          20     0.43418    0.442952  0.00400949
        1.01          20    0.447283    0.439881  0.00358102
       1.025          20    0.443808     0.43342  0.00388498
        1.04          20    0.442293    0.433099  0.00440709
       1.055          20    0.444866    0.429023  0.00467173
        1.07          20    0.437453    0.425304  0.00377788
       1.085          20    0.426735    0.418752   0.0040999
         1.1          20     0.41751    0.413867  0.00379502
       1.115          20    0.418379    0.409511  0.00336332
        1.13          20    0.414526    0.405434  0.00334576
       1.145          20    0.411046    0.399462  0.00342492
        1.16          20     0.39387    0.394377  0.00317217
       1.175          20    0.387357    0.388623  0.00305778
        1.19          20    0.385212    0.382957  0.00247404
       1.205          20    0.381778    0.376809  0.00224441
        1.22          20     0.37366    0.373744  0.00216334
       1.235          20    0.367903    0.370476  0.00215998
        1.25          20    0.359839    0.365042   0.0021788
       1.265          20    0.352843    0.360468  0.00211826
        1.28          20    0.346861    0.356351  0.00201311
       1.295          20    0.342239    0.350997  0.00207257
        1.31          20    0.336994    0.344893  0.00205918
       1.325          20    0.335199    0.341566  0.00211023
        1.34          20    0.329162    0.337346  0.00186146
       1.355          20    0.326246    0.334502  0.00225248
        1.37          20    0.320731    0.330402  0.00221769
       1.385          20     0.31882    0.326983  0.00209438
         1.4          20    0.314014    0.322669  0.00205888
       1.415          20    0.316914    0.318263  0.00204062
        1.43          20    0.310686    0.314314  0.00203022
       1.445          20    0.308054    0.310353  0.00201696
        1.46          20    0.307254    0.307538  0.00201545
       1.475          20    0.308596    0.304402  0.00187667
        1.49          20      0.3064    0.300555  0.00188387
       1.505          20    0.303686     0.29691  0.00166997
        1.52          20    0.298293    0.293612  0.00157693
       1.535          20    0.292909    0.289372   0.0015526
        1.55          20    0.287219    0.285447  0.00172473
       1.565          20    0.288716    0.283001  0.00182372
        1.58          20    0.283461    0.280231  0.00173254
       1.595          20    0.280348    0.277693  0.00172411
        1.61          20    0.277106    0.274182  0.00156966
       1.625          20    0.272179    0.270799  0.00157857
        1.64          20    0.265999    0.267379  0.00159673
       1.655          20    0.261844    0.263617  0.00162773
        1.67          20    0.257998    0.259742  0.00155736
       1.685          20    0.251686    0.256257  0.00140383
         1.7          20     0.24729    0.253226  0.00134362
       1.715          20    0.246592    0.250109  0.00126074
        1.73          20    0.245507    0.247146  0.00133618
       1.745          20    0.241044    0.244242  0.00128792
        1.76          20    0.237984    0.241068  0.00127228
       1.775          20    0.237166    0.238158  0.00124339
        1.79          20    0.233397    0.235259   0.0013161
       1.805          20    0.229676    0.232305  0.00110578
        1.82          20    0.227011    0.229776  0.00106278
       1.835          20    0.224541    0.226565   0.0011143
        1.85          20    0.221575    0.223828  0.00119999
       1.865          20    0.220134    0.221547  0.00110007
        1.88          20    0.218071    0.218412  0.00104715
       1.895          20    0.214646    0.215907  0.00106518
        1.91          20    0.211762     0.21295  0.00101801
       1.925          20    0.209103     0.21034 0.000976283
        1.94          20    0.206958    0.207494 0.000981054
       1.955          20    0.202801    0.204678 0.000983657
        1.97          20    0.200456    0.202157 0.000997297
       1.985          20     0.19749    0.199721  0.00095673
           2          20     0.19412    0.197092 0.000894527
