              0             10       0.677182
              1              8       0.268336
              2              6       0.907793
              3              4        1.30499
              4              2        0.82636
              5              1        1.38241
              6            0.8       0.729741
              7            0.6        0.63125
              8            0.4       0.676771
              9            0.2        1.21674
             10            0.1       0.650152
             11           0.08       0.855835
             12           0.06       0.949026
             13           0.04       0.498665
             14           0.02       0.602905
             15           0.01       0.572944
             16          0.008       0.614351
             17          0.006       0.602193
             18          0.004       0.595935
             19          0.002       0.615047
             20          0.001       0.623237
             21         0.0008       0.619152
             22         0.0006       0.619152
             23         0.0004       0.619152
             24         0.0002       0.619152
