           1  -0.0590568  -0.0590568           0
           2   -0.066234  -0.0626454   0.0025375
           3  -0.0515592    -0.05895  0.00345914
           4    -0.04745   -0.056075  0.00359582
           5  -0.0419816  -0.0532563  0.00382506
           6  -0.0343085  -0.0500983  0.00429781
           7  -0.0433017  -0.0491274  0.00379193
           8  -0.0595255  -0.0504272  0.00353369
           9  -0.0330774  -0.0484994  0.00362898
          10  -0.0464658   -0.048296  0.00327178
          11  -0.0392469  -0.0474734  0.00307603
          12  -0.0389021  -0.0467591  0.00290144
          13  -0.0499463  -0.0470043  0.00268859
          14  -0.0486732  -0.0471235  0.00249919
          15   -0.041681  -0.0467607  0.00235877
          16  -0.0222561  -0.0452291  0.00266252
          17  -0.0345039  -0.0445982  0.00257957
          18   -0.039475  -0.0443136  0.00245191
          19  -0.0360857  -0.0438806   0.0023608
          20  -0.0298908  -0.0431811  0.00234409
          21  -0.0256748  -0.0423474  0.00237608
          22  -0.0302523  -0.0417977  0.00233082
          23  -0.0298408  -0.0412778  0.00228672
          24  -0.0291352  -0.0407719  0.00224671
          25  -0.0295025  -0.0403211   0.0022016
