              0        4.86334        4.86334              0
              1        5.12422        4.99378      0.0922359
              2        5.15766        5.04841      0.0759643
              3        5.49889        5.16103       0.112954
              4        5.11408        5.15164      0.0907523
              5        5.49988        5.20968      0.0923401
              6        5.87409         5.3046       0.118265
              7        5.80986        5.36775       0.119159
              8        5.48031        5.38026       0.106573
              9        5.49954        5.39219      0.0965809
             10        5.36972        5.39015      0.0878224
             11        5.30174        5.38278      0.0808123
             12        4.84015        5.34104      0.0846925
             13        5.76792        5.37153      0.0839527
             14        6.07593        5.41849      0.0905421
             15        5.72169        5.43744      0.0868436
             16        5.63054         5.4488      0.0824747
             17        5.43281        5.44791      0.0778975
             18        5.80693        5.46681      0.0760549
             19        5.18593        5.45276      0.0735373
             20        5.36438        5.44855      0.0701559
             21        5.78627         5.4639      0.0686258
             22        5.45671        5.46359      0.0656428
             23        5.62363        5.47026      0.0632455
             24        5.25603        5.46169      0.0612934
             25        5.59788        5.46693      0.0591593
             26        5.57806        5.47104      0.0571113
             27        5.52971        5.47314        0.05511
             28         5.3211         5.4679      0.0534584
             29        5.32836        5.46325      0.0518784
             30        4.70385        5.43875       0.055689
             31        5.00749        5.42527      0.0555555
             32        4.78658        5.40592      0.0571439
             33        5.76636        5.41652       0.056438
             34        5.17085         5.4095      0.0552603
             35        5.56135        5.41372       0.053886
             36        5.55003         5.4174      0.0525554
             37        5.48506        5.41918      0.0512025
             38        5.65525        5.42524      0.0502462
             39        5.82319        5.43518      0.0499653
             40        5.35084        5.43313      0.0487889
             41        5.42635        5.43297      0.0476275
             42        5.36887        5.43148      0.0465432
             43        5.49995        5.43303      0.0455114
             44        5.41922        5.43272      0.0445011
             45        5.36492        5.43125      0.0435581
             46        5.39023        5.43038      0.0426401
             47        5.61607        5.43425      0.0419269
             48        5.04201        5.42624      0.0418284
             49        4.98047        5.41733      0.0419312
             50        5.47677        5.41849      0.0411252
             51        5.31052        5.41642      0.0403867
             52        6.13467        5.42997      0.0418367
             53        5.88192        5.43834      0.0418907
             54          5.232        5.43459      0.0412967
             55        5.56152        5.43685      0.0406214
             56        5.53406        5.43856      0.0399446
             57        5.29653        5.43611      0.0393308
             58         4.9802        5.42838       0.039416
             59         5.5562        5.43051      0.0388166
             60        5.36157        5.42938      0.0381967
             61        5.48907        5.43034      0.0375927
             62        5.20172        5.42672      0.0371708
             63        5.38786        5.42611      0.0365949
             64        5.33839        5.42476      0.0360568
             65        5.70709        5.42904      0.0357634
             66        5.58118        5.43131      0.0353016
             67        5.15336        5.42722      0.0350183
             68        5.40761        5.42694      0.0345119
             69        5.32302        5.42545      0.0340508
             70        5.47292        5.42612      0.0335778
             71        5.31368        5.42456      0.0331477
             72        5.48615         5.4254      0.0327044
             73        5.40377        5.42511      0.0322638
             74         5.7171          5.429      0.0320676
             75        5.75335        5.43327      0.0319284
             76        5.48278        5.43391      0.0315202
             77        5.81287        5.43877      0.0314883
             78          5.374        5.43795      0.0311004
             79        5.25671        5.43569       0.030794
             80        5.60299        5.43775      0.0304831
             81        5.47316        5.43818      0.0301144
             82        5.47091        5.43858      0.0297541
             83        5.43293        5.43851         0.0294
             84        5.39807        5.43803       0.029058
             85        5.57192        5.43959      0.0287618
             86        5.62528        5.44173      0.0285102
             87        5.46131        5.44195      0.0281871
             88        5.42565        5.44177       0.027871
             89        5.41801         5.4415      0.0275626
             90        5.18141        5.43864      0.0274075
             91        5.11586        5.43513      0.0273332
             92        5.40797        5.43484      0.0270409
             93        5.21701        5.43253      0.0268523
             94        5.80388        5.43643      0.0268527
             95        5.19327         5.4339      0.0266922
             96        5.28276        5.43234      0.0264624
             97        5.42194        5.43224      0.0261926
             98        5.76628        5.43561      0.0261445
             99        5.24846        5.43374      0.0259499
