0.500395 0
0.501597 0.00120146
0.501542 0.000695776
0.500098 0.00152551
0.500739 0.00134395
0.501084 0.0011504
0.50115 0.000974522
0.501414 0.000884135
0.501306 0.000787199
0.500933 0.000796836
0.500513 0.00083381
0.500209 0.000819938
0.500055 0.000769675
0.500261 0.000741671
0.50028 0.000690726
0.500139 0.000661302
0.49972 0.000749415
0.499768 0.000708168
0.499902 0.00068318
0.499931 0.000648759
0.500473 0.000821356
0.500203 0.000828327
0.500229 0.000791918
0.50028 0.000759913
0.500476 0.000754782
0.500448 0.000725696
0.500529 0.000703013
0.500508 0.000677793
0.500478 0.000654673
0.500256 0.000670198
0.500244 0.000648338
0.500154 0.000634165
0.500189 0.000615675
0.500173 0.000597509
0.500173 0.000580186
0.500185 0.000563964
0.500309 0.000562419
0.500336 0.000548054
0.500278 0.000536892
0.500205 0.000528451
0.500047 0.000538923
0.500078 0.000526853
0.500054 0.00051501
0.500087 0.000504216
0.500123 0.00049418
0.500137 0.000483528
0.50017 0.000474267
0.50019 0.000464742
0.500098 0.000464489
0.500182 0.000462791
0.500076 0.000465817
0.500107 0.000457799
0.500083 0.00044968
0.49998 0.000453208
0.499976 0.000444906
0.499952 0.000437585
0.499912 0.000431718
0.499906 0.00042425
0.499793 0.000432048
0.499836 0.000426997
0.499839 0.00041995
0.499939 0.000425109
0.499988 0.000421164
0.499984 0.000414554
0.500043 0.000412335
0.500073 0.000407192
0.500146 0.000407602
0.50014 0.000401608
0.500134 0.000395784
0.500128 0.000390143
0.500147 0.000385092
0.500187 0.00038181
0.500217 0.000377689
0.500204 0.000372783
0.500193 0.000367936
0.50016 0.000364539
0.500186 0.000360747
0.50024 0.000360029
0.500274 0.000357094
0.500268 0.00035265
0.500254 0.000348564
0.50018 0.000352199
0.50017 0.000348071
0.500192 0.000344627
0.500179 0.000340791
0.500168 0.000336989
0.500187 0.000333618
0.500228 0.00033241
0.500245 0.000329069
0.500267 0.000326182
0.500281 0.000322878
0.500263 0.000319901
0.500202 0.000322233
0.500196 0.000318835
0.50016 0.000317468
0.50019 0.000315496
0.500195 0.000312269
0.500162 0.00031085
0.500164 0.000307706
0.500134 0.000306095
