0.08465 0
0.0842182 0.000431814
0.0837558 0.000525331
0.0836647 0.000382477
0.0836416 0.000297164
0.0834687 0.000297933
0.0834286 0.00025498
0.0834017 0.000222444
0.0834038 0.000196188
0.0834445 0.000180123
0.0835516 0.000194999
0.0836068 0.000186375
0.0835821 0.000173209
0.0835316 0.00016813
0.083539 0.000156696
0.0835704 0.000149909
0.0835269 0.000147404
0.0835522 0.000141261
0.0835965 0.000140772
0.0836297 0.000137613
0.0835452 0.000155786
0.0835557 0.000148906
0.083566 0.000142659
0.0835526 0.000137239
0.0835815 0.000134772
0.0835884 0.000129667
0.0835486 0.000130983
0.0835656 0.000127366
0.0835613 0.000122972
0.0835888 0.000121945
0.0835438 0.000126254
0.0835583 0.00012311
0.0835031 0.000131489
0.0835081 0.00012766
0.0835133 0.000124069
0.0834625 0.00013084
0.0834876 0.000129715
0.0834699 0.000127492
0.0834943 0.000126551
0.0835005 0.000123502
0.0834879 0.000121113
0.0835236 0.000123484
0.0835056 0.00012191
0.0834673 0.000125122
0.0834641 0.000122353
0.0834321 0.000123859
0.0834562 0.000123577
0.0834414 0.000121877
0.0834174 0.000121758
0.0833947 0.000121435
0.0834136 0.00012051
0.0834171 0.000118225
0.0834039 0.000116728
0.0833981 0.000114691
0.0834064 0.000112889
0.0834212 0.000111844
0.0834272 0.000110025
0.0834104 0.000109411
0.0834116 0.000107548
0.0834075 0.000105822
0.0834167 0.000104484
0.0834149 0.000102801
0.0834229 0.00010147
0.0834215 9.98809e-05
0.0834427 0.000100603
0.0834218 0.000101256
0.0834284 9.99498e-05
0.0834152 9.93455e-05
0.0834195 9.79875e-05
0.0834136 9.6757e-05
0.083405 9.5769e-05
0.083405 9.44295e-05
0.0834041 9.31312e-05
0.0834005 9.19367e-05
0.0833994 9.0709e-05
0.0834132 9.05629e-05
0.0834118 8.93904e-05
0.0834134 8.82516e-05
0.0834143 8.71321e-05
0.0834103 8.61286e-05
0.0834044 8.52645e-05
0.0833978 8.44703e-05
0.0834047 8.37268e-05
0.0834129 8.31265e-05
0.0834184 8.23289e-05
0.083415 8.14354e-05
0.0834173 8.05265e-05
0.0834206 7.96743e-05
0.0834131 7.91337e-05
0.0834299 8.00405e-05
0.0834308 7.91606e-05
0.083432 7.8305e-05
0.0834294 7.75001e-05
0.083424 7.68624e-05
0.083414 7.67132e-05
0.0834103 7.59958e-05
0.0833927 7.72456e-05
0.0833939 7.64618e-05
0.0833883 7.58864e-05
0.0833903 7.51504e-05
