              1      -0.218849              0
              2       -0.21014     0.00615828
              3      -0.197893      0.0108096
              4      -0.190124      0.0105354
              5      -0.192486       0.008689
              6      -0.197828     0.00872995
              7      -0.196275     0.00761962
              8      -0.201752     0.00840796
              9      -0.201476     0.00747827
             10       -0.20427     0.00723365
             11      -0.203754     0.00659441
             12      -0.204072     0.00605252
             13      -0.205532     0.00576056
             14      -0.204648     0.00541659
             15       -0.20153     0.00588501
             16      -0.200284      0.0056475
             17      -0.200396      0.0053164
             18      -0.199175     0.00515936
             19      -0.198128     0.00499297
             20      -0.199555     0.00494297
             21      -0.199876     0.00471806
             22      -0.199226     0.00454815
             23      -0.198547     0.00440088
             24       -0.20023     0.00452788
             25      -0.199065     0.00449397
             26      -0.197106     0.00472917
             27      -0.198025     0.00464249
             28      -0.196903     0.00461028
             29      -0.195613     0.00462836
             30      -0.193985     0.00475154
             31         -0.195     0.00470538
             32       -0.19469     0.00456856
             33      -0.195247     0.00446397
             34      -0.195547     0.00434275
             35      -0.196461     0.00431363
             36      -0.197223     0.00426064
             37      -0.197276     0.00414581
             38      -0.197194     0.00403752
             39       -0.19709     0.00393533
             40      -0.197288     0.00384191
             41       -0.19727     0.00374825
             42      -0.196894     0.00367775
             43      -0.196549      0.0036084
             44       -0.19684     0.00353809
             45      -0.195823     0.00360249
             46      -0.195657     0.00352804
             47      -0.195039     0.00350654
             48      -0.194226     0.00352669
             49       -0.19421     0.00345475
             50      -0.193899     0.00339967
             51      -0.194081     0.00333788
             52        -0.1942      0.0032758
             53      -0.194308     0.00321579
             54      -0.193891     0.00318326
             55      -0.194662     0.00321752
             56      -0.194003     0.00322687
             57       -0.19437     0.00319106
             58      -0.194666     0.00314973
             59      -0.194905     0.00310542
             60      -0.194752     0.00305744
             61      -0.194005     0.00309733
             62      -0.194208     0.00305405
             63      -0.193999     0.00301272
             64      -0.193818     0.00297105
             65      -0.192238     0.00331943
             66      -0.193096      0.0033782
             67      -0.192709     0.00334981
             68      -0.193285     0.00334972
             69       -0.19325     0.00330136
             70      -0.193758     0.00329302
             71      -0.194244      0.0032823
             72      -0.194355     0.00323861
             73      -0.194626     0.00320557
             74      -0.195166     0.00320736
             75      -0.195219     0.00316504
             76      -0.195326     0.00312521
             77      -0.195653     0.00310168
             78      -0.195551      0.0030636
             79      -0.195538     0.00302485
             80      -0.195363     0.00299211
             81      -0.194757     0.00301588
             82      -0.194698     0.00297967
             83      -0.194648      0.0029442
             84      -0.194839     0.00291534
             85      -0.194913     0.00288198
             86      -0.195009     0.00285008
             87      -0.195028     0.00281738
             88       -0.19508     0.00278584
             89      -0.195597     0.00280207
             90      -0.195613     0.00277098
             91      -0.195952     0.00276123
             92      -0.196031     0.00273233
             93       -0.19622     0.00270949
             94      -0.195713     0.00272769
             95      -0.195654     0.00269961
             96      -0.194957     0.00275998
             97       -0.19481     0.00273545
             98      -0.194249     0.00276439
             99      -0.194157     0.00273802
            100      -0.194112     0.00271101
