1.00023 0
0.999776 0.000451158
0.99978 0.000260495
0.999618 0.00024476
0.999646 0.000191606
0.999822 0.000235728
0.999928 0.00022567
0.999872 0.000203466
0.999807 0.000190763
0.99985 0.000176052
0.999902 0.000167329
0.999887 0.000153463
0.999877 0.000141544
0.999934 0.000143053
0.999955 0.000134844
0.999945 0.000126579
0.999958 0.000119595
0.999931 0.00011594
0.999952 0.000111813
0.999937 0.0001072
0.999958 0.000104189
0.999925 0.000104791
0.999951 0.000103367
0.999931 0.000100888
0.999938 9.69998e-05
0.999952 9.4366e-05
0.999962 9.13485e-05
0.999965 8.80633e-05
0.999952 8.59092e-05
0.999958 8.32078e-05
0.999959 8.04795e-05
0.999969 7.86511e-05
0.999972 7.62885e-05
0.999976 7.41151e-05
0.999961 7.34551e-05
0.99996 7.13961e-05
0.999976 7.12085e-05
0.999978 6.93382e-05
0.999976 6.75748e-05
0.999961 6.74781e-05
0.999956 6.5995e-05
0.999966 6.522e-05
0.999977 6.46219e-05
0.999971 6.34916e-05
0.999964 6.246e-05
0.999969 6.13431e-05
0.999969 6.00279e-05
0.999941 6.48806e-05
0.999926 6.52329e-05
0.999918 6.45088e-05
0.999934 6.52255e-05
0.999926 6.44305e-05
0.999927 6.32122e-05
0.999928 6.20491e-05
0.999925 6.09958e-05
0.999925 5.98972e-05
0.999915 5.97064e-05
0.999925 5.95949e-05
0.999922 5.8682e-05
0.999925 5.77651e-05
0.999914 5.77401e-05
0.999922 5.72718e-05
0.999925 5.64817e-05
0.999919 5.59552e-05
0.999914 5.5301e-05
0.999913 5.44694e-05
0.999913 5.36503e-05
0.999913 5.28574e-05
0.999923 5.29782e-05
0.999924 5.22182e-05
0.999931 5.20212e-05
0.999938 5.17937e-05
0.999949 5.22305e-05
0.999958 5.23297e-05
0.999956 5.16769e-05
0.999952 5.11654e-05
0.999944 5.11445e-05
0.99996 5.30186e-05
0.99995 5.33571e-05
0.999953 5.28229e-05
0.999962 5.28918e-05
0.999965 5.23364e-05
0.999965 5.17023e-05
0.99997 5.13519e-05
0.99998 5.15811e-05
0.999981 5.10124e-05
0.999982 5.04227e-05
0.999987 5.01498e-05
0.999994 5.01348e-05
0.999992 4.9633e-05
0.999993 4.90972e-05
0.999988 4.88852e-05
0.999986 4.83695e-05
0.999989 4.79275e-05
0.999993 4.76179e-05
0.999994 4.71306e-05
0.999982 4.82893e-05
0.999989 4.8239e-05
0.999985 4.78972e-05
0.99998 4.76424e-05
