1.00099 0
1.00262 0.00163208
1.00089 0.00197575
1.00077 0.00140199
1.00086 0.00108945
1.00088 0.000889793
1.00054 0.00082399
1.00031 0.000750863
1.0002 0.00067002
1.00033 0.000613333
1.00019 0.000574376
1.00014 0.000526806
1.0001 0.000486044
1.00002 0.000456467
0.999938 0.000433052
0.999833 0.000418469
0.999755 0.000400692
0.999875 0.000396492
0.999741 0.000398331
0.999708 0.00037932
0.999719 0.000360979
0.999757 0.000346191
0.999751 0.000330841
0.99968 0.000324659
0.999724 0.000314446
0.999628 0.000316939
0.999662 0.000306841
0.999611 0.000299996
0.999698 0.000302242
0.99971 0.000292259
0.999676 0.000284729
0.99969 0.000276027
0.999667 0.000268474
0.999582 0.000274065
0.999646 0.000273561
0.999649 0.000265882
0.999586 0.000266166
0.999568 0.000259698
0.999541 0.000254434
0.999542 0.000247995
0.999595 0.000247498
0.999586 0.000241686
0.99955 0.000238798
0.999531 0.000234083
0.999504 0.000230346
0.999475 0.000227207
0.999464 0.000222553
0.999498 0.000220448
0.999552 0.000222441
0.999534 0.000218637
0.999521 0.000214697
0.999518 0.000210547
0.999587 0.00021776
0.999662 0.000226248
0.999641 0.000223057
0.999647 0.000219106
0.99967 0.000216488
0.999648 0.000213882
0.999684 0.000213371
0.999731 0.000214834
0.999738 0.000211424
0.999788 0.000213873
0.999779 0.000210662
0.999809 0.000209495
0.999806 0.000206266
0.99986 0.000210313
0.999877 0.00020779
0.999878 0.000204714
0.999888 0.000202007
0.999872 0.000199786
0.999869 0.000196975
0.999882 0.000194667
0.999876 0.000192073
0.999862 0.000189979
0.999836 0.000189251
0.999844 0.000186918
0.999847 0.000184492
0.999882 0.000185554
0.999903 0.000184374
0.999899 0.000182096
0.999878 0.000181065
0.999891 0.000179284
0.999913 0.000178478
0.999899 0.000176867
0.999889 0.000175068
0.999889 0.000173021
0.999897 0.000171212
0.999903 0.000169383
0.999925 0.000168914
0.999928 0.00016705
0.999948 0.000166413
0.999957 0.000164819
0.99999 0.000166439
0.99997 0.00016592
0.999969 0.000164167
0.999972 0.000162491
0.999973 0.000160808
0.99997 0.000159189
0.999971 0.000157578
0.999956 0.000156738
